Id,SalePrice
1830,141431.99329315894
1831,152418.99679914376
1832,84634.22193070165
1833,141431.99329315894
1834,120518.84001422144
1835,140682.64878889715
1836,114754.72445357149
1837,89739.79608585924
1838,127143.58326763086
1839,97267.65307880986
1840,157641.07314215825
1841,137463.73083753008
1842,96976.53930231181
1843,136956.7233204143
1844,150437.02302599757
1845,141431.99329315894
1846,161086.49045019192
1847,163622.55806085444
1848,60574.79376750489
1849,113137.24626552213
1850,123718.90586078425
1851,141431.99329315894
1852,129263.60966345454
1853,127143.58326763086
1854,162743.95258595108
1855,152906.5753832698
1856,229912.341489651
1857,136956.7233204143
1858,142479.96384786908
1859,120008.19161957779
1860,152906.5753832698
1861,120008.19161957779
1862,333962.9389760684
1863,312751.44281863386
1864,312751.44281863386
1865,337211.45030107873
1866,336565.9842058264
1867,227442.0539555322
1868,269249.6251426246
1869,200430.19093666004
1870,227442.0539555322
1871,269249.6251426246
1872,170787.51038647135
1873,240227.96156857876
1874,141431.99329315894
1875,204982.7952588512
1876,195765.2755155541
1877,204816.7064515443
1878,194231.8486375094
1879,132649.26778583648
1880,129489.85872849275
1881,242200.4353293329
1882,249470.785400427
1883,196664.96561159048
1884,216048.7473267194
1885,230126.71977699237
1886,269249.6251426246
1887,205273.12008323148
1888,269249.6251426246
1889,170787.51038647135
1890,129319.75376676608
1891,133140.32941627473
1892,106394.45573648304
1893,131476.06593097572
1894,127310.82575455218
1895,136956.7233204143
1896,125768.7605555271
1897,120628.75822903367
1898,111254.82293579458
1899,155322.08738139324
1900,159314.17225646324
1901,177670.65281305273
1902,151027.64267181174
1903,224017.90101694182
1904,132649.26778583648
1905,180853.81455923963
1906,120775.25275680945
1907,189715.3233010967
1908,107317.69514096418
1909,132649.26778583648
1910,122971.6561984226
1911,205620.82655339406
1912,320257.29112258204
1913,122936.2602932313
1914,52195.45847734482
1915,314973.4565395927
1916,59160.13389669106
1917,240404.17438553454
1918,141431.99329315894
1919,170787.51038647135
1920,151027.64267181174
1921,362336.89705683466
1922,304181.74601115903
1923,221684.66729457746
1924,259274.0036878225
1925,218000.21659078612
1926,367992.5412484582
1927,132649.26778583648
1928,162123.5683499309
1929,123718.90586078425
1930,118803.95426883281
1931,131476.06593097572
1932,130417.06923262861
1933,180164.3954763243
1934,171441.04797559505
1935,170787.51038647135
1936,180853.81455923963
1937,181379.6702286112
1938,166295.35088599398
1939,279617.78977463604
1940,188444.60260962852
1941,161239.98524529338
1942,178118.86251164277
1943,216936.89604050777
1944,346108.3495306354
1945,388095.5411549462
1946,136956.7233204143
1947,269249.6251426246
1948,160625.3341371817
1949,240227.96156857876
1950,181379.6702286112
1951,243309.08067408195
1952,219790.18261623994
1953,164710.8432660304
1954,184007.2844683908
1955,139608.26558837184
1956,314973.4565395927
1957,151443.9970704321
1958,269249.6251426246
1959,141431.99329315894
1960,113137.24626552213
1961,121848.96341690402
1962,91470.65538438779
1963,96248.30256039798
1964,107317.69514096418
1965,153613.1903534315
1966,152418.99679914376
1967,304181.74601115903
1968,392401.6691776285
1969,367992.5412484582
1970,392401.6691776285
1971,488127.9083670369
1972,373763.3435050562
1973,304181.74601115903
1974,333962.9389760684
1975,324586.01965102163
1976,269249.6251426246
1977,347876.15742324584
1978,354402.7366308743
1979,325034.46667617996
1980,197231.83728012268
1981,337211.45030107873
1982,227442.0539555322
1983,215108.16356222087
1984,164710.8432660304
1985,214590.4497867727
1986,204347.10706093142
1987,180853.81455923963
1988,171441.04797559505
1989,188444.60260962852
1990,221073.163413145
1991,221684.66729457746
1992,209047.83480851777
1993,171441.04797559505
1994,227442.0539555322
1995,181379.6702286112
1996,265272.9013670456
1997,325034.46667617996
1998,306211.92533537827
1999,281793.8533967657
2000,314973.4565395927
2001,269249.6251426246
2002,233047.61762855813
2003,269249.6251426246
2004,281793.8533967657
2005,222888.3608134327
2006,233047.61762855813
2007,249470.785400427
2008,201814.56553013367
2009,196255.61205463076
2010,188444.60260962852
2011,141431.99329315894
2012,171441.04797559505
2013,171441.04797559505
2014,188444.60260962852
2015,206521.47624068358
2016,188444.60260962852
2017,191909.86355337338
2018,120628.75822903367
2019,130417.06923262861
2020,113845.04685542414
2021,113137.24626552213
2022,196585.90458433423
2023,150272.40358586557
2024,291149.4086476127
2025,354402.7366308743
2026,171441.04797559505
2027,164710.8432660304
2028,156033.60134005506
2029,164710.8432660304
2030,249470.785400427
2031,227442.0539555322
2032,230393.19907929533
2033,249470.785400427
2034,170787.51038647135
2035,213741.88875015755
2036,180853.81455923963
2037,206496.3620661422
2038,314973.4565395927
2039,225589.77155521093
2040,344760.74338628846
2041,314973.4565395927
2042,200657.271575774
2043,170787.51038647135
2044,170787.51038647135
2045,217357.4946957247
2046,149046.7871395438
2047,132649.26778583648
2048,139052.00169363536
2049,141431.99329315894
2050,165341.1279421167
2051,99651.0807671523
2052,129489.85872849275
2053,146024.6438765419
2054,80181.16435416655
2055,161086.49045019192
2056,148097.48126360017
2057,123340.80388570638
2058,199864.50694677324
2059,131476.06593097572
2060,169695.0110111216
2061,162743.95258595108
2062,132649.26778583648
2063,117577.75002503025
2064,147106.64441582205
2065,123340.80388570638
2066,162743.95258595108
2067,113845.04685542414
2068,150437.02302599757
2069,69781.42087542384
2070,112798.63664058945
2071,92264.39451600211
2072,141431.99329315894
2073,136956.7233204143
2074,162743.95258595108
2075,146024.6438765419
2076,119659.35089591373
2077,157800.8204442664
2078,127310.82575455218
2079,133140.32941627473
2080,116625.43742741158
2081,139052.00169363536
2082,127143.58326763086
2083,141431.99329315894
2084,116625.43742741158
2085,127143.58326763086
2086,114684.97667321945
2087,123718.90586078425
2088,106394.45573648304
2089,81850.60530962462
2090,125768.7605555271
2091,120018.55547974833
2092,119850.54219823834
2093,119659.35089591373
2094,131741.81709205185
2095,157800.8204442664
2096,91470.65538438779
2097,96248.30256039798
2098,146277.64283985988
2099,60574.79376750489
2100,96512.43217459047
2101,112798.63664058945
2102,138229.980680293
2103,101163.91205434821
2104,130417.06923262861
2105,116778.84463466222
2106,59560.87757200633
2107,196664.96561159048
2108,116625.43742741158
2109,113137.24626552213
2110,122971.6561984226
2111,151443.9970704321
2112,130417.06923262861
2113,119850.54219823834
2114,109993.27920716756
2115,155322.08738139324
2116,116625.43742741158
2117,139052.00169363536
2118,120628.75822903367
2119,114261.41280492346
2120,113137.24626552213
2121,93000.66903908082
2122,116244.12800635565
2123,91470.65538438779
2124,162743.95258595108
2125,125603.54379416074
2126,158581.3331520075
2127,160517.24905470212
2128,119850.54219823834
2129,69944.73970372122
2130,129489.85872849275
2131,141431.99329315894
2132,107317.69514096418
2133,118647.88678733427
2134,110285.41020911455
2135,89739.79608585924
2136,60626.55218629897
2137,111976.44308838957
2138,132649.26778583648
2139,146024.6438765419
2140,141431.99329315894
2141,160517.24905470212
2142,132649.26778583648
2143,141431.99329315894
2144,130159.45496584929
2145,141431.99329315894
2146,161086.49045019192
2147,149873.51254174576
2148,135306.56747209243
2149,141431.99329315894
2150,240227.96156857876
2151,136052.352467446
2152,152906.5753832698
2153,163622.55806085444
2154,113137.24626552213
2155,128882.02779192428
2156,222214.6162230001
2157,233047.61762855813
2158,240227.96156857876
2159,210294.061762374
2160,181379.6702286112
2161,243309.08067408195
2162,387400.7245397831
2163,354402.7366308743
2164,252484.48998933364
2165,193387.18630607295
2166,155322.08738139324
2167,216850.81419243754
2168,199864.50694677324
2169,188444.60260962852
2170,212087.58778444488
2171,155322.08738139324
2172,128086.82403025843
2173,178770.89450759627
2174,227057.4477939225
2175,269249.6251426246
2176,304181.74601115903
2177,259077.31664136035
2178,219790.18261623994
2179,141431.99329315894
2180,187632.19300643358
2181,188444.60260962852
2182,230265.22409594772
2183,188444.60260962852
2184,129319.75376676608
2185,123718.90586078425
2186,146024.6438765419
2187,155322.08738139324
2188,161086.49045019192
2189,270652.8914749406
2190,83947.22177455286
2191,71929.79900479453
2192,90541.58847845816
2193,92264.39451600211
2194,106384.09587360389
2195,111254.82293579458
2196,110025.97712602497
2197,116778.84463466222
2198,161086.49045019192
2199,180688.24658234377
2200,135306.56747209243
2201,148097.48126360017
2202,220090.03519494535
2203,146608.80094186822
2204,180164.3954763243
2205,119850.54219823834
2206,147905.49751194252
2207,230384.17888112002
2208,275421.35130233667
2209,224263.932723456
2210,119850.54219823834
2211,110921.8471851589
2212,116625.43742741158
2213,113137.24626552213
2214,123261.97744257905
2215,96248.30256039798
2216,146024.6438765419
2217,52195.45847734482
2218,76286.61619217458
2219,65352.84531090299
2220,60574.79376750489
2221,314973.4565395927
2222,267122.4566033378
2223,269249.6251426246
2224,218000.21659078612
2225,130899.8674265937
2226,170787.51038647135
2227,188444.60260962852
2228,269249.6251426246
2229,259274.0036878225
2230,155322.08738139324
2231,215108.16356222087
2232,171441.04797559505
2233,180853.81455923963
2234,249470.785400427
2235,205620.82655339406
2236,269249.6251426246
2237,325657.81769793585
2238,204347.10706093142
2239,109178.7365230322
2240,159602.2829013727
2241,160517.24905470212
2242,130389.79567746496
2243,124522.239821311
2244,96248.30256039798
2245,92264.39451600211
2246,146608.80094186822
2247,99651.0807671523
2248,120814.52446458874
2249,123718.90586078425
2250,129489.85872849275
2251,103779.21351195239
2252,170787.51038647135
2253,161086.49045019192
2254,171441.04797559505
2255,188444.60260962852
2256,171441.04797559505
2257,205273.12008323148
2258,161239.98524529338
2259,171441.04797559505
2260,146024.6438765419
2261,205620.82655339406
2262,209047.83480851777
2263,377910.4485234542
2264,494429.1339224352
2265,161960.07950244632
2266,286018.2429336323
2267,354402.7366308743
2268,392401.6691776285
2269,160339.84000868
2270,180853.81455923963
2271,223680.35222996437
2272,177239.31117711344
2273,162123.5683499309
2274,171441.04797559505
2275,162123.5683499309
2276,192574.5443112682
2277,181379.6702286112
2278,152906.5753832698
2279,121702.64111252167
2280,113137.24626552213
2281,160953.39864784264
2282,168006.40805212245
2283,101467.59577131103
2284,112798.63664058945
2285,152418.99679914376
2286,127310.82575455218
2287,354402.7366308743
2288,286018.2429336323
2289,367992.5412484582
2290,604973.2745312961
2291,333962.9389760684
2292,459649.86720784724
2293,324586.01965102163
2294,392401.6691776285
2295,488127.9083670369
2296,269249.6251426246
2297,333962.9389760684
2298,354402.7366308743
2299,367992.5412484582
2300,312751.44281863386
2301,320606.6536684053
2302,261402.8608341648
2303,261402.8608341648
2304,261402.8608341648
2305,182073.34927816933
2306,180853.81455923963
2307,192574.5443112682
2308,240227.96156857876
2309,269249.6251426246
2310,225589.77155521093
2311,200430.19093666004
2312,169695.0110111216
2313,171441.04797559505
2314,170787.51038647135
2315,180853.81455923963
2316,187163.40161382017
2317,180853.81455923963
2318,181379.6702286112
2319,180853.81455923963
2320,180853.81455923963
2321,239715.48833927445
2322,180164.3954763243
2323,188444.60260962852
2324,179011.91407361094
2325,219131.72399560543
2326,170787.51038647135
2327,207253.83090870455
2328,230265.22409594772
2329,189715.3233010967
2330,181379.6702286112
2331,366937.6597248447
2332,388095.5411549462
2333,314973.4565395927
2334,279617.78977463604
2335,286018.2429336323
2336,306211.92533537827
2337,192453.03333117004
2338,249470.785400427
2339,221951.7510946492
2340,362336.89705683466
2341,215872.50965095675
2342,273000.5800231466
2343,233047.61762855813
2344,218000.21659078612
2345,273000.5800231466
2346,230265.22409594772
2347,195765.2755155541
2348,242200.4353293329
2349,175888.02911314493
2350,314973.4565395927
2351,265272.9013670456
2352,236227.81563713116
2353,217155.87435546776
2354,128882.02779192428
2355,156172.14450379225
2356,146024.6438765419
2357,191909.86355337338
2358,195632.28308393594
2359,126904.21950150483
2360,119850.54219823834
2361,148097.48126360017
2362,286018.2429336323
2363,136956.7233204143
2364,159416.01327094724
2365,211042.35557866708
2366,189715.3233010967
2367,225589.77155521093
2368,205620.82655339406
2369,220144.18138695485
2370,164710.8432660304
2371,162123.5683499309
2372,188444.60260962852
2373,304181.74601115903
2374,314973.4565395927
2375,273000.5800231466
2376,304181.74601115903
2377,347394.67605303583
2378,155322.08738139324
2379,188444.60260962852
2380,155322.08738139324
2381,170787.51038647135
2382,193387.18630607295
2383,205718.80577573783
2384,234961.13496739542
2385,163657.21509471108
2386,132649.26778583648
2387,132649.26778583648
2388,97724.10302328647
2389,129489.85872849275
2390,155322.08738139324
2391,141431.99329315894
2392,116625.43742741158
2393,170787.51038647135
2394,146024.6438765419
2395,201504.02155470094
2396,146024.6438765419
2397,215108.16356222087
2398,121702.64111252167
2399,59160.13389669106
2400,60626.55218629897
2401,118570.08280232735
2402,141431.99329315894
2403,141431.99329315894
2404,161086.49045019192
2405,162123.5683499309
2406,141431.99329315894
2407,127143.58326763086
2408,148781.87249573346
2409,129319.75376676608
2410,160625.3341371817
2411,123718.90586078425
2412,156936.8344524408
2413,132649.26778583648
2414,148097.48126360017
2415,139608.26558837184
2416,127310.82575455218
2417,135306.56747209243
2418,128882.02779192428
2419,123881.64362126181
2420,123261.97744257905
2421,141431.99329315894
2422,108963.22373963884
2423,120018.55547974833
2424,155322.08738139324
2425,192878.72049618865
2426,127310.82575455218
2427,130159.45496584929
2428,180853.81455923963
2429,116625.43742741158
2430,130417.06923262861
2431,119850.54219823834
2432,141431.99329315894
2433,146024.6438765419
2434,136956.7233204143
2435,146024.6438765419
2436,104595.9972682563
2437,112798.63664058945
2438,121702.64111252167
2439,113137.24626552213
2440,130417.06923262861
2441,100954.66608491432
2442,94808.97984141088
2443,129397.60799610369
2444,127969.15422911255
2445,82581.91144152562
2446,128882.02779192428
2447,202433.6425753114
2448,130389.79567746496
2449,112798.63664058945
2450,150437.02302599757
2451,119850.54219823834
2452,192453.03333117004
2453,96700.59303375894
2454,112798.63664058945
2455,114754.72445357149
2456,130417.06923262861
2457,128882.02779192428
2458,125413.89329664332
2459,110356.26359295596
2460,146024.6438765419
2461,121848.96341690402
2462,127310.82575455218
2463,121848.96341690402
2464,163622.55806085444
2465,142479.96384786908
2466,110285.41020911455
2467,141977.65933222361
2468,97472.2682611329
2469,91470.65538438779
2470,180688.24658234377
2471,191909.86355337338
2472,151443.9970704321
2473,115917.91777702571
2474,74529.17466443809
2475,209234.2935002672
2476,119850.54219823834
2477,127310.82575455218
2478,151443.9970704321
2479,107317.69514096418
2480,141431.99329315894
2481,123718.90586078425
2482,127143.58326763086
2483,113137.24626552213
2484,115917.91777702571
2485,122936.2602932313
2486,139821.77804131244
2487,164710.8432660304
2488,170787.51038647135
2489,161086.49045019192
2490,126108.88430341979
2491,92264.39451600211
2492,192574.5443112682
2493,146277.64283985988
2494,141977.65933222361
2495,80481.27726835271
2496,251461.65315231416
2497,146024.6438765419
2498,112798.63664058945
2499,81850.60530962462
2500,123718.90586078425
2501,132649.26778583648
2502,132649.26778583648
2503,96248.30256039798
2504,171441.04797559505
2505,236996.08601083202
2506,249470.785400427
2507,269249.6251426246
2508,249470.785400427
2509,225208.297602793
2510,227442.0539555322
2511,171441.04797559505
2512,207253.83090870455
2513,222554.82815837
2514,333962.9389760684
2515,155322.08738139324
2516,170787.51038647135
2517,147905.49751194252
2518,155322.08738139324
2519,240227.96156857876
2520,221684.66729457746
2521,188444.60260962852
2522,222554.82815837
2523,125076.42118126112
2524,146024.6438765419
2525,155322.08738139324
2526,148097.48126360017
2527,117382.71231562653
2528,135306.56747209243
2529,143816.11011653728
2530,118570.08280232735
2531,242200.4353293329
2532,230265.22409594772
2533,191909.86355337338
2534,236853.48635186793
2535,269249.6251426246
2536,227442.0539555322
2537,242200.4353293329
2538,188444.60260962852
2539,188444.60260962852
2540,170787.51038647135
2541,181379.6702286112
2542,161086.49045019192
2543,122971.6561984226
2544,119659.35089591373
2545,136956.7233204143
2546,130389.79567746496
2547,136956.7233204143
2548,155322.08738139324
2549,162123.5683499309
2550,324586.01965102163
2551,141431.99329315894
2552,122936.2602932313
2553,71929.79900479453
2554,112865.65406311266
2555,109783.30675529665
2556,96248.30256039798
2557,107317.69514096418
2558,163622.55806085444
2559,139052.00169363536
2560,129810.9662317882
2561,161086.49045019192
2562,128405.85568138586
2563,148097.48126360017
2564,197338.16204816836
2565,160517.24905470212
2566,150437.02302599757
2567,148781.87249573346
2568,197338.16204816836
2569,207601.2272045398
2570,116265.89107233114
2571,179011.91407361094
2572,158878.78002442917
2573,233047.61762855813
2574,286018.2429336323
2575,132649.26778583648
2576,129489.85872849275
2577,135745.42493618163
2578,76286.61619217458
2579,60574.79376750489
2580,117414.45599390403
2581,122971.6561984226
2582,119850.54219823834
2583,286018.2429336323
2584,170787.51038647135
2585,171441.04797559505
2586,215108.16356222087
2587,188444.60260962852
2588,152418.99679914376
2589,152906.5753832698
2590,206365.03579110012
2591,233746.12896624842
2592,220144.18138695485
2593,245786.18715738668
2594,180164.3954763243
2595,217357.4946957247
2596,271686.48765582894
2597,180853.81455923963
2598,299689.0888166113
2599,306211.92533537827
2600,145605.324850146
2601,130417.06923262861
2602,82581.91144152562
2603,75948.70141421325
2604,91470.65538438779
2605,74529.17466443809
2606,146024.6438765419
2607,187879.6030229412
2608,178118.86251164277
2609,179532.41421061728
2610,112798.63664058945
2611,142389.50865419692
2612,155322.08738139324
2613,126904.21950150483
2614,120008.19161957779
2615,161086.49045019192
2616,147289.35079266375
2617,170787.51038647135
2618,170787.51038647135
2619,191909.86355337338
2620,180853.81455923963
2621,178118.86251164277
2622,178118.86251164277
2623,239715.48833927445
2624,314973.4565395927
2625,304181.74601115903
2626,180688.24658234377
2627,171441.04797559505
2628,488127.9083670369
2629,492664.67442216823
2630,377910.4485234542
2631,488127.9083670369
2632,415076.22136903624
2633,286018.2429336323
2634,415076.22136903624
2635,146024.6438765419
2636,164786.27131106996
2637,165341.1279421167
2638,261402.8608341648
2639,181379.6702286112
2640,146024.6438765419
2641,110356.26359295596
2642,171441.04797559505
2643,111254.82293579458
2644,129319.75376676608
2645,101639.30174282796
2646,91470.65538438779
2647,97016.36852609462
2648,155322.08738139324
2649,155322.08738139324
2650,141977.65933222361
2651,151443.9970704321
2652,415076.22136903624
2653,265272.9013670456
2654,261402.8608341648
2655,392401.6691776285
2656,366937.6597248447
2657,333962.9389760684
2658,314973.4565395927
2659,314973.4565395927
2660,373763.3435050562
2661,367992.5412484582
2662,347876.15742324584
2663,304181.74601115903
2664,269249.6251426246
2665,337211.45030107873
2666,269249.6251426246
2667,170787.51038647135
2668,181379.6702286112
2669,181379.6702286112
2670,269249.6251426246
2671,180853.81455923963
2672,180853.81455923963
2673,191909.86355337338
2674,188444.60260962852
2675,170787.51038647135
2676,188444.60260962852
2677,195765.2755155541
2678,245786.18715738668
2679,269249.6251426246
2680,286018.2429336323
2681,390605.4753614201
2682,342585.3553951954
2683,492664.67442216823
2684,325034.46667617996
2685,350533.7863974375
2686,261402.8608341648
2687,325034.46667617996
2688,219790.18261623994
2689,221073.163413145
2690,399729.9921740423
2691,188444.60260962852
2692,128882.02779192428
2693,189715.3233010967
2694,100720.0189426996
2695,188444.60260962852
2696,188444.60260962852
2697,188444.60260962852
2698,192453.03333117004
2699,165341.1279421167
2700,156033.60134005506
2701,158581.3331520075
2702,113137.24626552213
2703,141431.99329315894
2704,146024.6438765419
2705,110285.41020911455
2706,113137.24626552213
2707,119850.54219823834
2708,132649.26778583648
2709,110852.80066077103
2710,123881.64362126181
2711,249470.785400427
2712,415076.22136903624
2713,165341.1279421167
2714,153613.1903534315
2715,164710.8432660304
2716,159602.2829013727
2717,180853.81455923963
2718,227442.0539555322
2719,162123.5683499309
2720,170787.51038647135
2721,136956.7233204143
2722,161960.07950244632
2723,146024.6438765419
2724,129489.85872849275
2725,132649.26778583648
2726,146024.6438765419
2727,179011.91407361094
2728,180164.3954763243
2729,153613.1903534315
2730,146024.6438765419
2731,128882.02779192428
2732,120008.19161957779
2733,159597.84013707304
2734,141431.99329315894
